run_date,timestamp_utc,target_id,target_type,target_name,parent_market_name,primary_outcome_to_track,query,source_kind,source_name,published_at,title,url,relevance_score,relevance_bucket,matched_terms,market_safety
2026-07-06,2026-07-06T17:51:47Z,PARENT-ne-02-house-election-winner-9b2911,parent,NE-02 House Election Winner,NE-02 House Election Winner,Parent market briefing,NE-02 House Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,2026-07-02T17:39:27Z,Florida Second Congressional District 2026: Latest Polls - The New York Times,https://news.google.com/rss/articles/CBMiggFBVV95cUxNMDdsem4teGpwVzRNcGx3UGZyRTAxeFp1bVJkUC0wdnhMTkp2UFJ5S3FDVVhEcGlWWlNqMXBFTDkwSFJJSUVNNC1ZbzIwU0lFUGRtdEVkUE1ab2RuUk1ldEtVN3NXMnRYYlBGU05HSjlnWG1XemJ2YjJQSm0xSVR3VE5B?oc=5,1,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-ne-02-house-election-winner-9b2911,parent,NE-02 House Election Winner,NE-02 House Election Winner,Parent market briefing,NE-02 House Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,2026-07-06T14:40:35Z,The Race for Congress: Latest 2026 Polls - The New York Times,https://news.google.com/rss/articles/CBMiekFVX3lxTE5EdUZXTXBzRFFLOGZJR2hWaHlFUUw0em5XbTZQYTRNbnNmdkVOaXBRcEtuUDhQWnhxNUVsckIwTERBUUplcWtOSWtzY09Yb3FDVzBJY05kU04wb0dZc1d5LXlLbm1jZi1wckVUcjFoSTI1WDQ3R2FxRHZ3?oc=5,1,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-pa-10-house-election-winner-94c037,parent,PA-10 House Election Winner,PA-10 House Election Winner,Parent market briefing,PA-10 House Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,CAWP,2026-06-30T15:20:00Z,"Results from the May 16th Primary in Louisiana and May 19th Primaries in Alabama, Georgia, Idaho, Kentucky, Oregon, and Pennsylvania - CAWP",https://news.google.com/rss/articles/CBMiugFBVV95cUxNa1dXbXh6cGQ5N2REWERiYTRJaGhzOVIzb2tpamoyRUdUUF9hY1k4ZFd5YlBkRnl5MlB3emJydVk1MFRHdGVKME9tQi10V3FjUXBHb1l6ZFJWcVh5T050TFZLTHpxdnZKcjJTSkV1VEZPVFhqazZRLTFQbWlwZkpQWWcxdFJFSVdpcXZ3OFczMEswSTNkSEs2cHJ4VV9KT2FWS3IyOVhfekhEdVVfOG8xNWZpYUVtbmtUbVE?oc=5,0,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-pa-10-house-election-winner-94c037,parent,PA-10 House Election Winner,PA-10 House Election Winner,Parent market briefing,PA-10 House Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,2026-07-06T14:40:35Z,The Race for Congress: Latest 2026 Polls - The New York Times,https://news.google.com/rss/articles/CBMiekFVX3lxTE5EdUZXTXBzRFFLOGZJR2hWaHlFUUw0em5XbTZQYTRNbnNmdkVOaXBRcEtuUDhQWnhxNUVsckIwTERBUUplcWtOSWtzY09Yb3FDVzBJY05kU04wb0dZc1d5LXlLbm1jZi1wckVUcjFoSTI1WDQ3R2FxRHZ3?oc=5,1,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-pa-10-house-election-winner-94c037,parent,PA-10 House Election Winner,PA-10 House Election Winner,Parent market briefing,PA-10 House Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The Colorado Sun,2026-07-01T04:06:08Z,Melat Kiros defeats US Rep. Diana DeGette in Democratic primary for Denver’s congressional seat - The Colorado Sun,https://news.google.com/rss/articles/CBMimwFBVV95cUxNZ1hyU2c3UHpVWUZaa0Rlc3gycTBicHB6akJzdTNHOUJ6c3pJWFgtNFhXdzVPTGh3TWltUHV2RGhfVEJ4OUJnUDJuSzhuc2dDM2VnbDladGwzTGdpUTZYUTdVWEg0eGRBSzktY2lwbkxzQTFWT2hDUG93WG1sbHhZUVdYNmstZUxxMHZpTU50RHQ0blVZS01KY3VJdw?oc=5,0,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-pa-10-house-election-winner-94c037,parent,PA-10 House Election Winner,PA-10 House Election Winner,Parent market briefing,PA-10 House Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Colorado Public Radio,2026-07-01T05:23:28Z,CU Board of Regents primary election results: Edie Hooton appears close to winning Democratic primary - Colorado Public Radio,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPTVRja2Iyd0JBVy1IZC1jeDV4Zjg1aE8ybjNwMjRac3FDNXBhMHpYWkljU2dJTm9VZ2RPUFF0aG0zd0ZoemVuaTU4clhjZ2p6TTFDZUp6NEE3STBjVHY3UkRrdTJxUnduRTZPU25fTDRVNDd4OEl0OVByOUZtWjNHNDhSYWVwbVk5?oc=5,0,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-pa-10-house-election-winner-94c037,parent,PA-10 House Election Winner,PA-10 House Election Winner,Parent market briefing,PA-10 House Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,2026-07-02T17:36:16Z,Pennsylvania Third Congressional District 2026: Latest Polls - The New York Times,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNMkNUYklnYUhCcEFHOVp3N1lrNDIyTG1FN1RrVnZ0RW9ZZDRRbGc3dklEUUFkLVd5bVN5Yk00MWNCVjZLT2Z6MW0wclhZcUxhbkR0eVNNVExTd0pNdFpVVThBS0t1c3gyaTlNUjMzUGNKcXVYeUNfVDlYazBxRmZ6b3FBNVJINEhN?oc=5,1,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-pa-10-house-election-winner-94c037,parent,PA-10 House Election Winner,PA-10 House Election Winner,Parent market briefing,PA-10 House Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,2026-07-02T12:53:00Z,California Fourth Congressional District Primary Election Results - The New York Times,https://news.google.com/rss/articles/CBMinAFBVV95cUxOTWZwbHRacTl6ekdBZTdtQVFXTFFsbGhDb3VzLUFrMGJmTTUtTWFhOGFlNmptOUpYb0lZLTB2b3FzTTctMzNiVUF4YXQ0NjdEb28ySWcyT1BKMHIyak1fY0FfU1VPVENReG1na2ZhY0RxUDc4dnpLakFlNl9OZTVDT0d5YXdSUlhtcDRqTGRGSWtTb0JESUFoMW9fRU8?oc=5,0,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-ohio-governor-election-winner-0ab06b,parent,Ohio Governor Election Winner,Ohio Governor Election Winner,Parent market briefing,Ohio Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,2026-07-01T09:02:32Z,"Governor Races in 2 Republican-Led States Are Tight, Polls Show - The New York Times",https://news.google.com/rss/articles/CBMidEFVX3lxTFAtYUFLZ0tSbXhIMGg1QTlybGg2eWM3aVcyQ2Y3V2VKWFVmRGRPcXVWWUdWMFJRTEFvM19Xd0NNMWdZX25YaUFhV2VqNmluSGl2V3YtQ2YtZnhTLUtrV1RnczRIVnlGcGh6SURqZWRGSWNqNHRv?oc=5,-2,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-ohio-governor-election-winner-0ab06b,parent,Ohio Governor Election Winner,Ohio Governor Election Winner,Parent market briefing,Ohio Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,FOX 8 News,2026-07-01T20:22:39Z,"New poll finds Husted narrowly leading Brown, Ohio governor’s race tied - FOX 8 News",https://news.google.com/rss/articles/CBMilwFBVV95cUxOV3UyTmZuS0hiNDZPUnNpam4xdE5KV20zMldoMThvWVZmY3J2cWpWMnp3VGVyNjQtNlJfVDZ2RFZzZ1ZRWEo3eEtBQjM5RU9Rd3lrSHlMclJwMXhKUXhYUUo5VXhwSjJPMlh0RDh0YUMzcVRKaTFUZHB3REdTQWE5UjZfTnF0SXFXUlpmd3NXcXYzdTFNQ3Fr0gGcAUFVX3lxTE9vZDQ3UXA2UlJHVk9kQVNhdUNWOTNXaDZIVU4xb0hsOWVsTFdSLW1Gb3BSS0xGYk1xR0hEOU9seXFGaGtrX1FYcXdLNU5IZmRrRnJQaGRzamQzODJEeUE3MUh5cG1WWWlIVFU0Szhod1NCQUhLNEpFSEhwQ19UY2lZWThUUTdjNERwVHI3WWFEcHZWTk41TjRnX29hUw?oc=5,6,strong,ohio,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-ohio-governor-election-winner-0ab06b,parent,Ohio Governor Election Winner,Ohio Governor Election Winner,Parent market briefing,Ohio Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,WLWT,2026-07-05T23:42:00Z,"New poll shows Ohio's races for governor, US Senate to be deadlocked - WLWT",https://news.google.com/rss/articles/CBMipgFBVV95cUxOOTRTS2YwTzdEdzhzTXMzRWxhNTJDZTgzQkhOQUZpTG1BVlYta2c5WmhxOHVQTnd6YjhLRV9xN2hSaGo2ckR2ZElJY0RXQmRMOEsxNFRfRjBNZ01xWmJfc2sxMURfSmJCN204ek9JX3hWUHBDR0dFMjMwRGZrdks1M0dTWnlRcEYyZTRhU1ozY2RfX2I2WGxMVW1JZEw5a2lON2o0eHln?oc=5,6,strong,ohio,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-ohio-governor-election-winner-0ab06b,parent,Ohio Governor Election Winner,Ohio Governor Election Winner,Parent market briefing,Ohio Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Dr. Amy Acton for Governor,2026-06-30T19:44:29Z,Roundup: Dr. Amy Acton Leading in Bipartisan AARP Poll - Dr. Amy Acton for Governor,https://news.google.com/rss/articles/CBMiigFBVV95cUxOSTRaaW9sWWxFWndsOHZTN2sxVm5aWWlBek9fOExLc1hWY29XU3FIMVUxTE9WY1NvRFI2NklnSlZwazVxQmhObzRBaW9ETEY0SFlDSGlrbXFOOGYxZkRhZ19PMDlSYTIzWUQ0SFhzMVItcHF2NV9Wb1JuVjhZX3NHdjJuTkVvYW16VlE?oc=5,-2,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-ohio-governor-election-winner-0ab06b,parent,Ohio Governor Election Winner,Ohio Governor Election Winner,Parent market briefing,Ohio Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The Columbus Dispatch,2026-07-06T16:12:00Z,Will Ohio flip in 2026? Polls show tight governor race - The Columbus Dispatch,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNWjlmZVBTMlJVWHMwWUdMWUF2Rk9ldVU4bkxxeS1zTHlhbXFWcEJ2cW42THNBWnlfZWhMT3dfMFhVdEY5NDF3ZHh6WWFIRjdEeVMwbkRFVUEyNVFCMG5Fd0NJeDd2ekpmdGsyUjc3TVBoRGdSZ0NMU1UtOWVtUEVLc052M0k5WWZacXlzSGVRTmlqaDhpYmRGZUxFbGY4andXWUtrVG4zODdma3hiaVZGR0F3Y0VUZ2RNbzZfWVZ4VzgtQnVIV3JSeA?oc=5,6,strong,ohio,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-ohio-governor-election-winner-0ab06b,parent,Ohio Governor Election Winner,Ohio Governor Election Winner,Parent market briefing,Ohio Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,AOL.com,2026-07-06T06:31:30Z,Acton narrowly leads Ramaswamy in new Ohio governor poll. See details - AOL.com,https://news.google.com/rss/articles/CBMihgFBVV95cUxORWVYcU9PcVdNR0tvdGwtbWRxMHB1dDFBU0pFakhVazl2WkdHdHdQSE9XZUtvMXdCWE5TenVlQlhOSVZIZWh3aTE5N3FRbU41cERCazlSV1pjTnQwSDREVzdiOHpFbk1jbFJUeU5LcEFhLUhTa2hvWnRuQmN5TW5lMEd3RWphdw?oc=5,6,strong,ohio,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-georgia-governor-election-winner-42d8cd,parent,Georgia Governor Election Winner,Georgia Governor Election Winner,Parent market briefing,Georgia Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Savannah Morning News,2026-07-02T17:39:00Z,Fox News releases new Georgia governor poll. Who is winning the race? - Savannah Morning News,https://news.google.com/rss/articles/CBMi7AFBVV95cUxQT21UQk01WHdQUXEyS3ZHdE5RelZNdTY5WXhPLW1oNnhVQ2RoOE9jSDRqMUhKb0hCMXZuTnNPMnRVQlV2aS1lckh1dmh3WHM5a0FaOGtjdTdxV3NHanp2YnVuWGc2WGdxR2VVTUNJQkp1Z2wwTGtpeFFUaFV3ajhwNURnTGEtVHdpNXc5c1o5LWRxZFl5Zm5VcnpJVktyYXBuYkp5Z3UtWTNPbFVHOVZHSUVYM203MktuakVOc3NBYzFkNk5oRnh0U3M1NXRoYnF2Q2JkYTBwNFdIQi01amRNR3FNRld2UlNRdERHcw?oc=5,6,strong,georgia,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-georgia-governor-election-winner-42d8cd,parent,Georgia Governor Election Winner,Georgia Governor Election Winner,Parent market briefing,Georgia Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,WJCL,2026-07-02T21:33:00Z,Fox News: Keisha Lance Bottoms edges Rick Jackson in Georgia governor poll - WJCL,https://news.google.com/rss/articles/CBMihwFBVV95cUxNbDVGdkJBSXV3TUlkVkJsbWRjT1VlMDJMaDNyMXYzUE1WajRFVDNZUmJoTmMtdGVfeExnTklZa3VlU1F5RkZEa2NRRVRTWFVtR0dtSXZLNUJvZ3psQ0xMcVJQY1hEOXBQczdwMmY1c0Frc3hWU2ZNYVE5TVoxb1d5X18wdjhvYm8?oc=5,6,strong,georgia,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-georgia-governor-election-winner-42d8cd,parent,Georgia Governor Election Winner,Georgia Governor Election Winner,Parent market briefing,Georgia Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Fox News,2026-07-01T22:00:02Z,Fox News Poll: An early look at the Georgia Senate race - Fox News,https://news.google.com/rss/articles/CBMigwFBVV95cUxQclBjU2xxOTVYOVlPSzJ1anhEeVdkaGpvZlA2NDdvR2QzS2RsSmZ2STZBSTMzZTBycnNkX2Vsa2swd1RlMHl4V3VGTV94NHZfN0s1NVFoa0dfMS1RbnYzV3c2NFJoeVdRa2VfZE8zdlNqdWFETVhJWUIyQkxJWldNamdqY9IBiAFBVV95cUxOcWxLUGR5SWVweTFsNHZHRGZfRGFUX05acDIxT2p1QmhZejl6RVdwZDVvUHItMTI1Q0taVklXZHNxMklxVDh5S0ZxdW1LSDdkUXFUV0poempuSmZUMXNJenRzbEJnYUxOMWJab1ZINVhoOTNJYjBCTS1sd0lUSm1DQkFiY005Ujh5?oc=5,6,strong,georgia,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-georgia-governor-election-winner-42d8cd,parent,Georgia Governor Election Winner,Georgia Governor Election Winner,Parent market briefing,Georgia Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,2026-06-30T07:00:00Z,"Georgia Republicans Go With Trump’s Pick for Senate, but Not Governor - The New York Times",https://news.google.com/rss/articles/CBMigwFBVV95cUxPSjg3X05YVW95N2UzVVNkUW9ZRXJ4N2pFekx5eV9icmNjVG9VQUdKenRKVDhYdS1TVXhJN1FBX2pqdG1NOXRLUWJ1STlZeDZWWkZMYnBxLV9HWjlPU0M0YjFtdTJjRzNnVnF3MVNtcWNOUURucGVDWGM3ZGQyYVZlbzF1QQ?oc=5,5,broad,georgia,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-georgia-governor-election-winner-42d8cd,parent,Georgia Governor Election Winner,Georgia Governor Election Winner,Parent market briefing,Georgia Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,FOX 5 Atlanta,2026-07-01T23:29:14Z,FOX News poll: Jon Ossoff holds double-digit lead over Mike Collins - FOX 5 Atlanta,https://news.google.com/rss/articles/CBMioAFBVV95cUxQbjgtcjRMLUVVYUJZX2NscEtYRHVfdm1kNF9scVlSRzJTcmhRMHVkNWVhV3BwRVVzYW9raFliX3p4aUxnaEhPUGV2NE52RG9KakVwU2lNMjhJdElMbGxldXJyT0Z0QUlGcXZYUXg5NWNGazc4ak5pa1h0ZjdUN0g4TWJFNkZrVnExSkZUX2d5UUwtTmRiWVgxeGVYZ1dMSUdl?oc=5,-2,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-georgia-governor-election-winner-42d8cd,parent,Georgia Governor Election Winner,Georgia Governor Election Winner,Parent market briefing,Georgia Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,CAWP,2026-06-30T15:20:00Z,"Results from the May 16th Primary in Louisiana and May 19th Primaries in Alabama, Georgia, Idaho, Kentucky, Oregon, and Pennsylvania - CAWP",https://news.google.com/rss/articles/CBMiugFBVV95cUxNa1dXbXh6cGQ5N2REWERiYTRJaGhzOVIzb2tpamoyRUdUUF9hY1k4ZFd5YlBkRnl5MlB3emJydVk1MFRHdGVKME9tQi10V3FjUXBHb1l6ZFJWcVh5T050TFZLTHpxdnZKcjJTSkV1VEZPVFhqazZRLTFQbWlwZkpQWWcxdFJFSVdpcXZ3OFczMEswSTNkSEs2cHJ4VV9KT2FWS3IyOVhfekhEdVVfOG8xNWZpYUVtbmtUbVE?oc=5,5,broad,georgia,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-nevada-governor-election-winner-ee7c6d,parent,Nevada Governor Election Winner,Nevada Governor Election Winner,Parent market briefing,Nevada Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,KCRA,2026-07-03T07:00:00Z,California 2026 primary election results for lieutenant governor - KCRA,https://news.google.com/rss/articles/CBMilAFBVV95cUxNZVkxb2gtM0FQRnRDdjJjMF9PNFpxUWF3d3dkSE1FdGRjWktTSGJ3UklmZDRNX3pkZFRyNGozNUxqM0hBY0FsOFFaOWxSbVNiSGV4OHVIWHZLT3BJOVlFTC1LdDkyMzNuclRTREM5Z2tHSlpCYzN0cTk0VGotUE83TTBMZnFSRFVJQzZ0dTE0b29KTV9v?oc=5,-3,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-nevada-governor-election-winner-ee7c6d,parent,Nevada Governor Election Winner,Nevada Governor Election Winner,Parent market briefing,Nevada Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,2026-07-02T07:00:00Z,"Graham Platner Wins Primary in Maine, Setting Up a Key Senate Fight - The New York Times",https://news.google.com/rss/articles/CBMigwFBVV95cUxPYTJuUkdfNGJ6RlhKeVIwRGo5ZHlxMmlCQlk4RDRwWk5sM1JJdkp4RWp5ZDhacmp1b004YXJGWGwwQ2pXVFZ1ZmV4ZzlUYjRGWHZXclktNzltQTl1ci1qN0RyNmFqU2wtNVZMeHZKUjh5X3dsejNXTGpFYl82dkJxd2RvWQ?oc=5,-3,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-nevada-governor-election-winner-ee7c6d,parent,Nevada Governor Election Winner,Nevada Governor Election Winner,Parent market briefing,Nevada Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The Nevada Independent,2026-07-01T09:00:00Z,Affordable healthcare emerges as a voter priority in purple Nevada - The Nevada Independent,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNZjBxRmxMNmo1cnFvcDVkbmFvS3J4eWxqVDFhU25pSU9CUFBLNDRNNDNwRUVJNGNHdkxKdWtOWTdGb1ViYXVlMHIzbkVYRXZOa2N5YmF0R2MtbXl2aHlTZWFrRlpISVJtQVJmWmxDN1pwbFB3bFN5ZFE3bElqNkQ5bzN4UXhKeEpKZGRGMlF1TmFMRVBlazVtODc2bDVQS3hMT1UxQ0pQeXJIRDA?oc=5,5,broad,nevada,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-nevada-governor-election-winner-ee7c6d,parent,Nevada Governor Election Winner,Nevada Governor Election Winner,Parent market briefing,Nevada Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,KRXI2,2026-07-02T20:02:22Z,"SCOTUS mail ballot ruling, Nevada's election results mishap with SOS Cisco Aguilar - KRXI2",https://news.google.com/rss/articles/CBMisAJBVV95cUxOMld1MTJXa3E4ZTF3VDVGbDVUb0pPbjlzREdlTVNBTnRLbFN5TE9GcThrUE10QWN5ZVlleUo0bTM5MXB0WVE4b0dTMk51TjhzZFdmNU9VeHR1bGNDU3FiWTNMNk5lMnRHekZkYW9KMFp0ZjlwVUU3N2NxbG1Rd0JQOEdjZnJmel9kOEtoa21lSjRHX1Q4MEVYWnZ6Q3RSbnFycHdiMGJ6QzlRQWstd3FHSVFxVGFydzIteVl2Umxycjl5YnhqbFQtVnl5X3RJeWlRTjBYRWVYeUdqb21YYjBCYXNya1N1YTVReW50RnVkWndrM3BPSWMtMU1xTWFsa2ZQeHNvVENuZnVmRm13VHdIYzBzelA5YmJNVG1PZ3E0TDBrR2prYTF2OTU3cHlQcWdD?oc=5,5,broad,nevada,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-nevada-governor-election-winner-ee7c6d,parent,Nevada Governor Election Winner,Nevada Governor Election Winner,Parent market briefing,Nevada Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The Hill,2026-07-04T21:00:00Z,5 governor’s seats most likely to flip - The Hill,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNa0tfQnVZZjdpZlpmUmRxMjZoLU0yakhBLXlSbmROWmRzT3NOZGdVQXdEUFl4TThOQkZXVFBVSGREejY5aHM1elBJOWVkLW1kUnBob0F5NW5YenVVcDFnRjVKSUJlNkliUlZ3eE5CMDlUdUdNSFNKZG45MWlmVHNxRGs4OFhKMWZQ0gGOAUFVX3lxTFB1SkhZd1h1d250cHo1ZzhQb0tmUTYxMjFmU2lBc01WN3FRZ2tMNDlPNUZrb0ZSN3lDLXpvODVTVThEc2xfXzBGRzR5MG1sUmxvMVN3OU90aEFqSWhLMWVuVDc4c2pMSVdValRhVHExTVhMZW1ZYmRGNzhadWI3Z2Q0U2Njd2ExMVF0ZWpoQlE?oc=5,-3,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-nevada-governor-election-winner-ee7c6d,parent,Nevada Governor Election Winner,Nevada Governor Election Winner,Parent market briefing,Nevada Governor Election Winner -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,2026-07-03T13:07:38Z,California Governor Primary Live Election Results 2026: Becerra Advances - The New York Times,https://news.google.com/rss/articles/CBMimgFBVV95cUxPdEphcG1VM2FFRTNETURyaXVaRlFqWGc5enUxSGVrazhpdG5kSXlyY0ZyejJyVVhlMTNNeEFQWWJEWTFrRVBSME9JMjlrZXQ3QnFub2hIYWlmbllwa1d5NlBNekFiRU5pcEtwSXF0dkcxX25vT1V6RW44N1lyX1o1MWVaTGtoaElyaDJSYkd1ZW1UOW5fZ01Lc2J3?oc=5,-3,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-ny-13-house-election-winner-darializa-avila-chev-5712c6,parent,NY-13 House Election Winner / Darializa Avila Chevalier proxy,NY-13 House Election Winner / Darializa Avila Chevalier proxy,Parent market briefing,NY-13 House Election Winner / Darializa Avila Chevalier proxy -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,FOX40,2026-06-30T03:01:00Z,Far left looks for latest win in Colorado: 5 things to watch in the primaries - FOX40,https://news.google.com/rss/articles/CBMitwFBVV95cUxNS0VnVzdRWU5QTW8zRHdtYnN4RGJua2pVejlCblpoekMtVmlIVnRuaWRpNThkRjR5akhqaGlUY3kxVXRLV0Q1RzdVWXBUaFhISXJOTGkySkU4M3BFRHNzSExpZkU3b0VkNTJNZHB4RjRXSzZuX2U1UGMyRUdSWGZhb09rclMwbk1VcjFtU1pleFd4VlR6Wjh1N2dNZ3pLZjJnLTBETVRnWC1qVnY1MDJoTDZteGVPUUnSAbcBQVVfeXFMTUtFZ1c3UVlOUE1vM0R3bWJzeERibmtqVXo5Qm5aaHpDLVZpSFZ0bmlkaTU4ZEY0eWpIamhpVGN5MVV0S1dENUc3VVlwVGhYSElyTkxpMkpFODNwRURzc0hMaWZFN29FZDUyTWRweEY0V0s2bl9lNVBjMkVHUlhmYW9Pa3JTMG5NVXIxbVNaZXhXeFZUelo4dTdnTWd6S2YyZy0wRE1UZ1gtalZ2NTAyaEw2bXhlT1FJ?oc=5,0,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-ny-13-house-election-winner-darializa-avila-chev-5712c6,parent,NY-13 House Election Winner / Darializa Avila Chevalier proxy,NY-13 House Election Winner / Darializa Avila Chevalier proxy,Parent market briefing,NY-13 House Election Winner / Darializa Avila Chevalier proxy -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The Independent,2026-06-29T20:39:00Z,Both Democratic Party leaders look weak — but one appears ready to fall - The Independent,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNMmRZVDlNZnVzREJrRmJDamZ4c1RoNGwwN3JyOXhIX0RNZ09KN25uM0d1Y09jbUt5ZFk4YzRob2E1VXFrYzZabU5jVFhxVXBMTDBxYk9MVEtVN2VyM2RvajZ1bDJ4SzZXYzdEZHR5Sl9EUV9xdEVvOGtBaG1DbzBHZmNHclpRSVEwd0dHQ3pCbTBvdkJXVUZRdVI0ZVgzV3A5X0VZcWFEWlBjcWpwNHRMN2l3OFVpUTlhcU5IZDR0NEg?oc=5,0,weak,,NO_MARKET_PRICES_INCLUDED
